step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
6920,2.517401,2.608706,1.5956054090935847e-05,141721600,1682.6,2.1865,8625.5,2.6,12.19,2026-04-19T06:11:26.857939
6930,2.482597,2.607936,1.5945007767550445e-05,141926400,1682.0,2.1964,8637.7,2.6,12.19,2026-04-19T06:11:39.033938
6940,2.908907,2.610657,1.5933950763119572e-05,142131200,1685.5,2.2646,8649.8,2.6,12.19,2026-04-19T06:11:51.184301
6950,2.617977,2.60928,1.5922883101525985e-05,142336000,1681.7,1.8717,8662.0,2.6,12.19,2026-04-19T06:12:03.362437
6960,2.709279,2.610382,1.5911804806675442e-05,142540800,1684.4,2.185,8674.2,2.6,12.19,2026-04-19T06:12:15.521115
6970,2.98901,2.612882,1.590071590249668e-05,142745600,1682.1,2.5688,8686.4,2.6,12.19,2026-04-19T06:12:27.696507
6980,2.500643,2.607619,1.588961641294134e-05,142950400,1682.8,2.107,8698.5,2.6,12.19,2026-04-19T06:12:39.866693
6990,2.812697,2.611416,1.5878506361983945e-05,143155200,1682.3,2.4304,8710.7,2.6,12.19,2026-04-19T06:12:52.040494
7000,2.598617,2.609293,1.5867385773621817e-05,143360000,1682.9,2.4847,8722.9,2.6,12.19,2026-04-19T06:13:04.209808
7010,2.566056,2.608648,1.5856254671875038e-05,143564800,741.2,2.0941,8750.5,2.6,12.19,2026-04-19T06:13:31.842763
7020,2.355282,2.607262,1.5845113080786405e-05,143769600,1682.8,1.9073,8762.7,2.6,12.19,2026-04-19T06:13:44.010318
7030,2.759155,2.608341,1.583396102442137e-05,143974400,1682.1,2.2639,8774.8,2.6,12.19,2026-04-19T06:13:56.185271
7040,2.463349,2.605331,1.5822798526867986e-05,144179200,1682.3,2.1073,8787.0,2.6,12.19,2026-04-19T06:14:08.358970
7050,2.601862,2.603321,1.5811625612236862e-05,144384000,1681.8,2.4016,8799.2,2.6,12.19,2026-04-19T06:14:20.536005
7060,2.785324,2.607181,1.5800442304661105e-05,144588800,1684.4,2.1669,8811.4,2.6,12.19,2026-04-19T06:14:32.694385
7070,2.580464,2.609375,1.5789248628296276e-05,144793600,1682.5,1.8983,8823.5,2.6,12.19,2026-04-19T06:14:44.866716
7080,2.583342,2.608901,1.577804460732032e-05,144998400,1682.8,2.3303,8835.7,2.6,12.19,2026-04-19T06:14:57.037030
7090,2.955457,2.611447,1.5766830265933544e-05,145203200,1685.3,2.7259,8847.8,2.6,12.19,2026-04-19T06:15:09.189265
7100,2.64317,2.611899,1.5755605628358533e-05,145408000,1682.4,2.143,8860.0,2.6,12.19,2026-04-19T06:15:21.363245
7110,2.064243,2.604903,1.5744370718840114e-05,145612800,1683.3,1.8444,8872.2,2.6,12.19,2026-04-19T06:15:33.529050
7120,2.800414,2.610127,1.5733125561645303e-05,145817600,1684.6,2.3714,8884.3,2.6,12.19,2026-04-19T06:15:45.686236
7130,2.627965,2.608757,1.572187018106325e-05,146022400,1682.7,2.2915,8896.5,2.6,12.19,2026-04-19T06:15:57.857279
7140,2.217473,2.603844,1.571060460140519e-05,146227200,1678.8,2.2241,8908.7,2.6,12.19,2026-04-19T06:16:10.056229
7150,3.053819,2.607171,1.5699328847004376e-05,146432000,1682.0,2.3926,8920.9,2.6,12.19,2026-04-19T06:16:22.232437
7160,2.537885,2.605743,1.5688042942216057e-05,146636800,1682.6,1.8724,8933.1,2.6,12.19,2026-04-19T06:16:34.403987
7170,2.59349,2.608324,1.567674691141739e-05,146841600,1685.2,2.323,8945.2,2.6,12.19,2026-04-19T06:16:46.556414
7180,2.489812,2.604687,1.5665440779007416e-05,147046400,1683.0,2.0659,8957.4,2.6,12.19,2026-04-19T06:16:58.725214
7190,2.478458,2.601509,1.5654124569406984e-05,147251200,1683.6,2.1035,8969.5,2.6,12.19,2026-04-19T06:17:10.889739
7200,2.592744,2.602161,1.5642798307058717e-05,147456000,1657.5,2.3309,8981.9,2.6,12.19,2026-04-19T06:17:23.245527
7210,2.708043,2.602518,1.5631462016426947e-05,147660800,1687.2,2.0126,8994.0,2.6,12.19,2026-04-19T06:17:35.383521
7220,2.493492,2.601656,1.5620115721997675e-05,147865600,1686.4,2.0325,9006.2,2.6,12.19,2026-04-19T06:17:47.527628
7230,2.496765,2.60079,1.5608759448278496e-05,148070400,1685.5,1.9371,9018.3,2.6,12.19,2026-04-19T06:17:59.678526
7240,2.643177,2.598679,1.559739321979857e-05,148275200,1683.4,2.3329,9030.5,2.6,12.19,2026-04-19T06:18:11.844665
7250,2.655829,2.601053,1.558601706110856e-05,148480000,1682.1,2.3985,9042.7,2.6,12.19,2026-04-19T06:18:24.020266
7260,2.62032,2.598206,1.5574630996780577e-05,148684800,1684.9,2.1272,9054.8,2.6,12.19,2026-04-19T06:18:36.175143
7270,2.438019,2.598077,1.5563235051408116e-05,148889600,1682.9,2.4061,9067.0,2.6,12.19,2026-04-19T06:18:48.344607
7280,2.360917,2.597424,1.5551829249606032e-05,149094400,1682.9,2.3464,9079.2,2.6,12.19,2026-04-19T06:19:00.513893
7290,2.414909,2.594817,1.554041361601046e-05,149299200,1685.9,2.3572,9091.3,2.6,12.19,2026-04-19T06:19:12.662563
7300,2.513133,2.593536,1.552898817527877e-05,149504000,1683.4,2.2331,9103.5,2.6,12.19,2026-04-19T06:19:24.828135
7310,2.487235,2.587682,1.5517552952089526e-05,149708800,1682.7,2.0456,9115.7,2.6,12.19,2026-04-19T06:19:36.999313
7320,2.411455,2.583064,1.5506107971142406e-05,149913600,1685.2,1.793,9127.8,2.6,12.19,2026-04-19T06:19:49.152068
7330,2.406477,2.58483,1.5494653257158173e-05,150118400,1682.3,2.296,9140.0,2.6,12.19,2026-04-19T06:20:01.325670
7340,2.406906,2.584518,1.5483188834878616e-05,150323200,1683.1,2.0709,9152.2,2.6,12.19,2026-04-19T06:20:13.493718
7350,2.502391,2.583384,1.5471714729066487e-05,150528000,1680.6,2.0118,9164.3,2.6,12.19,2026-04-19T06:20:25.679857
7360,2.671935,2.586708,1.546023096450546e-05,150732800,1683.2,2.3071,9176.5,2.6,12.19,2026-04-19T06:20:37.847429
7370,2.801535,2.590207,1.5448737566000068e-05,150937600,1685.7,2.7229,9188.7,2.6,12.19,2026-04-19T06:20:49.996944
7380,2.640982,2.591371,1.543723455837565e-05,151142400,1681.8,2.419,9200.8,2.6,12.19,2026-04-19T06:21:02.174596
7390,2.903214,2.596168,1.5425721966478306e-05,151347200,1680.8,2.3102,9213.0,2.6,12.19,2026-04-19T06:21:14.358997
7400,2.519574,2.596727,1.5414199815174838e-05,151552000,1681.6,2.0095,9225.2,2.6,12.19,2026-04-19T06:21:26.538132
7410,2.42838,2.595358,1.5402668129352695e-05,151756800,1682.7,2.1391,9237.4,2.6,12.19,2026-04-19T06:21:38.709366
7420,2.636542,2.597358,1.539112693391991e-05,151961600,1685.2,2.1062,9249.5,2.6,12.19,2026-04-19T06:21:50.861894
7430,2.707723,2.598306,1.5379576253805076e-05,152166400,1682.6,2.1156,9261.7,2.6,12.19,2026-04-19T06:22:03.033626
7440,2.684152,2.594049,1.536801611395725e-05,152371200,1680.7,2.1072,9273.9,2.6,12.19,2026-04-19T06:22:15.219317
7450,2.600852,2.5913,1.535644653934595e-05,152576000,1681.6,2.1562,9286.1,2.6,12.19,2026-04-19T06:22:27.398098
7460,2.638271,2.593329,1.534486755496104e-05,152780800,1686.6,2.5392,9298.2,2.6,12.19,2026-04-19T06:22:39.540855
7470,2.700586,2.596438,1.5333279185812734e-05,152985600,1681.3,2.7414,9310.4,2.6,12.19,2026-04-19T06:22:51.722728
7480,2.365462,2.595142,1.5321681456931504e-05,153190400,1682.9,2.2623,9322.6,2.6,12.19,2026-04-19T06:23:03.891759
7490,2.554648,2.591048,1.5310074393368047e-05,153395200,1683.4,2.2327,9334.7,2.6,12.19,2026-04-19T06:23:16.057215
7500,2.645908,2.59236,1.5298458020193216e-05,153600000,1680.8,2.3459,9346.9,2.6,12.19,2026-04-19T06:23:28.241775
7510,2.913359,2.595939,1.5286832362497973e-05,153804800,786.8,2.5428,9372.9,2.6,12.19,2026-04-19T06:23:54.270427
7520,2.942286,2.599744,1.5275197445393337e-05,154009600,1682.8,2.26,9385.1,2.6,12.19,2026-04-19T06:24:06.440515
7530,2.343104,2.597698,1.5263553294010325e-05,154214400,1682.2,2.1769,9397.3,2.6,12.19,2026-04-19T06:24:18.615018
7540,2.720728,2.599701,1.5251899933499905e-05,154419200,1684.3,2.7341,9409.4,2.6,12.19,2026-04-19T06:24:30.774690
7550,2.662395,2.600833,1.5240237389032927e-05,154624000,1684.3,2.2124,9421.6,2.6,12.19,2026-04-19T06:24:42.933940
7560,2.619882,2.601091,1.5228565685800085e-05,154828800,1683.3,1.9511,9433.8,2.6,12.19,2026-04-19T06:24:55.100891
7570,2.248691,2.590988,1.5216884849011853e-05,155033600,1682.5,2.0302,9445.9,2.6,12.19,2026-04-19T06:25:07.273523
7580,2.561865,2.590053,1.5205194903898435e-05,155238400,1683.0,3.0092,9458.1,2.6,12.19,2026-04-19T06:25:19.443973
7590,2.509437,2.590374,1.5193495875709704e-05,155443200,1682.6,1.9804,9470.3,2.6,12.19,2026-04-19T06:25:31.614074
7600,2.560266,2.589463,1.5181787789715163e-05,155648000,1680.8,2.0952,9482.5,2.6,12.19,2026-04-19T06:25:43.799094
7610,2.614432,2.588691,1.5170070671203861e-05,155852800,1684.6,2.1157,9494.6,2.6,12.19,2026-04-19T06:25:55.956099
7620,2.750581,2.589512,1.515834454548438e-05,156057600,1681.8,2.6339,9506.8,2.6,12.19,2026-04-19T06:26:08.133909
7630,2.620947,2.590884,1.5146609437884737e-05,156262400,1682.9,2.1943,9519.0,2.6,12.19,2026-04-19T06:26:20.303718
7640,2.551367,2.589032,1.513486537375236e-05,156467200,1683.8,2.1038,9531.1,2.6,12.19,2026-04-19T06:26:32.466872
7650,2.838997,2.591322,1.5123112378454023e-05,156672000,1682.9,2.6457,9543.3,2.6,12.19,2026-04-19T06:26:44.636208
7660,2.538223,2.590736,1.5111350477375786e-05,156876800,1684.7,2.3889,9555.5,2.6,12.19,2026-04-19T06:26:56.792744
7670,2.643797,2.591539,1.5099579695922952e-05,157081600,1679.5,1.9912,9567.6,2.6,12.19,2026-04-19T06:27:08.986674
7680,2.674368,2.592493,1.5087800059519994e-05,157286400,1682.7,2.9333,9579.8,2.6,12.19,2026-04-19T06:27:21.356423
7690,2.471047,2.591723,1.5076011593610523e-05,157491200,1656.1,2.3112,9592.2,2.6,12.19,2026-04-19T06:27:33.523384
7700,2.586454,2.592466,1.5064214323657219e-05,157696000,1681.8,2.3408,9604.4,2.6,12.19,2026-04-19T06:27:45.700679
7710,2.641611,2.595118,1.505240827514177e-05,157900800,1684.9,2.4147,9616.5,2.6,12.19,2026-04-19T06:27:57.855688
7720,2.569996,2.597807,1.5040593473564837e-05,158105600,1681.8,2.2897,9628.7,2.6,12.19,2026-04-19T06:28:10.033110
7730,2.859766,2.602486,1.5028769944445981e-05,158310400,1683.5,2.5308,9640.9,2.6,12.19,2026-04-19T06:28:22.198096
7740,2.546235,2.603232,1.5016937713323616e-05,158515200,1681.9,2.3744,9653.0,2.6,12.19,2026-04-19T06:28:34.374628
7750,2.742552,2.601326,1.500509680575495e-05,158720000,1682.5,2.4956,9665.2,2.6,12.19,2026-04-19T06:28:46.547329
7760,2.463537,2.599135,1.4993247247315934e-05,158924800,1685.4,2.0691,9677.4,2.6,12.19,2026-04-19T06:28:58.699135
7770,2.580519,2.597823,1.49813890636012e-05,159129600,1681.0,2.1909,9689.5,2.6,12.19,2026-04-19T06:29:10.883344
7780,2.626723,2.598038,1.4969522280224023e-05,159334400,1682.7,2.1001,9701.7,2.6,12.19,2026-04-19T06:29:23.053174
7790,2.468503,2.595499,1.4957646922816236e-05,159539200,1682.7,2.2155,9713.9,2.6,12.19,2026-04-19T06:29:35.224135
7800,2.634479,2.595629,1.4945763017028202e-05,159744000,1682.1,2.0612,9726.1,2.6,12.19,2026-04-19T06:29:47.399383
7810,2.867338,2.60097,1.4933870588528743e-05,159948800,1682.0,2.2195,9738.2,2.6,12.19,2026-04-19T06:29:59.575549
7820,2.615566,2.601566,1.4921969663005098e-05,160153600,1682.3,2.2383,9750.4,2.6,12.19,2026-04-19T06:30:11.749466
7830,2.513269,2.602357,1.4910060266162848e-05,160358400,1680.9,2.3207,9762.6,2.6,12.19,2026-04-19T06:30:23.933502
7840,2.39227,2.600574,1.4898142423725881e-05,160563200,1684.3,1.8714,9774.8,2.6,12.19,2026-04-19T06:30:36.092664
7850,2.602179,2.601263,1.4886216161436328e-05,160768000,1683.7,2.1673,9786.9,2.6,12.19,2026-04-19T06:30:48.256403
7860,2.604003,2.600541,1.4874281505054495e-05,160972800,1683.0,2.0678,9799.1,2.6,12.19,2026-04-19T06:31:00.424923
7870,2.557171,2.600428,1.4862338480358828e-05,161177600,1682.0,1.8681,9811.3,2.6,12.19,2026-04-19T06:31:12.600441
7880,2.667582,2.599476,1.4850387113145848e-05,161382400,1681.4,2.166,9823.4,2.6,12.19,2026-04-19T06:31:24.780520
7890,3.140705,2.604076,1.4838427429230098e-05,161587200,1682.0,2.197,9835.6,2.6,12.19,2026-04-19T06:31:36.956840
7900,2.523862,2.605778,1.4826459454444071e-05,161792000,1680.0,1.9843,9847.8,2.6,12.19,2026-04-19T06:31:49.147354
7910,2.471194,2.60407,1.4814483214638188e-05,161996800,1683.1,2.4376,9860.0,2.6,12.19,2026-04-19T06:32:01.315627
7920,2.509975,2.603996,1.4802498735680706e-05,162201600,1679.8,2.1505,9872.2,2.6,12.19,2026-04-19T06:32:13.507918
7930,2.427041,2.60344,1.4790506043457686e-05,162406400,1679.6,2.0447,9884.4,2.6,12.19,2026-04-19T06:32:25.701356
7940,2.559293,2.599944,1.4778505163872926e-05,162611200,1678.6,2.4865,9896.6,2.6,12.19,2026-04-19T06:32:37.902186
7950,2.703563,2.6008,1.4766496122847915e-05,162816000,1683.0,2.2868,9908.7,2.6,12.19,2026-04-19T06:32:50.070835
7960,2.714888,2.600856,1.4754478946321764e-05,163020800,1682.3,2.2148,9920.9,2.6,12.19,2026-04-19T06:33:02.244964
7970,2.313115,2.594097,1.4742453660251154e-05,163225600,1682.1,1.9247,9933.1,2.6,12.19,2026-04-19T06:33:14.420066
7980,2.820482,2.597296,1.473042029061029e-05,163430400,1682.7,2.2439,9945.3,2.6,12.19,2026-04-19T06:33:26.591410
7990,2.723984,2.596408,1.4718378863390832e-05,163635200,1683.5,2.6476,9957.4,2.6,12.19,2026-04-19T06:33:38.756874
8000,2.706607,2.597488,1.4706329404601848e-05,163840000,1681.8,2.5268,9969.6,2.6,12.19,2026-04-19T06:33:50.934141
8010,2.512207,2.59695,1.4694271940269746e-05,164044800,732.4,2.5999,9997.6,2.6,12.19,2026-04-19T06:34:18.898113
8020,2.734603,2.600743,1.4682206496438238e-05,164249600,1684.9,2.3086,10009.7,2.6,12.19,2026-04-19T06:34:31.052946
8030,2.378441,2.596936,1.4670133099168262e-05,164454400,1682.4,2.1199,10021.9,2.6,12.19,2026-04-19T06:34:43.225837
8040,2.474789,2.59705,1.4658051774537935e-05,164659200,1682.0,2.0052,10034.1,2.6,12.19,2026-04-19T06:34:55.401945
8050,2.565217,2.596684,1.4645962548642503e-05,164864000,1679.9,2.0436,10046.3,2.6,12.19,2026-04-19T06:35:07.592737
8060,2.457574,2.593406,1.4633865447594274e-05,165068800,1683.1,2.5313,10058.4,2.6,12.19,2026-04-19T06:35:19.761070
8070,2.626016,2.593862,1.4621760497522569e-05,165273600,1679.9,2.1107,10070.6,2.6,12.19,2026-04-19T06:35:31.951981
8080,2.66045,2.594633,1.4609647724573659e-05,165478400,1681.7,2.4178,10082.8,2.6,12.19,2026-04-19T06:35:44.130468
8090,2.882171,2.5939,1.4597527154910712e-05,165683200,1680.6,2.7442,10095.0,2.6,12.19,2026-04-19T06:35:56.316847
8100,2.501073,2.592479,1.4585398814713745e-05,165888000,1685.5,2.2511,10107.1,2.6,12.19,2026-04-19T06:36:08.467932
8110,2.424711,2.596084,1.4573262730179544e-05,166092800,1682.4,2.4591,10119.3,2.6,12.19,2026-04-19T06:36:20.640650
8120,2.720972,2.595289,1.4561118927521638e-05,166297600,1682.4,3.0789,10131.5,2.6,12.19,2026-04-19T06:36:32.813624
8130,2.570483,2.594715,1.4548967432970217e-05,166502400,1683.1,2.0558,10143.6,2.6,12.19,2026-04-19T06:36:44.981453
8140,2.45934,2.597133,1.453680827277209e-05,166707200,1682.0,1.7633,10155.8,2.6,12.19,2026-04-19T06:36:57.157102
8150,2.761138,2.594206,1.4524641473190618e-05,166912000,1681.4,2.0306,10168.0,2.6,12.19,2026-04-19T06:37:09.337215
8160,2.541496,2.594243,1.4512467060505671e-05,167116800,1684.1,1.9633,10180.2,2.6,12.19,2026-04-19T06:37:21.498271
8170,2.440294,2.592711,1.4500285061013555e-05,167321600,1680.0,2.6375,10192.3,2.6,12.19,2026-04-19T06:37:33.688474
8180,2.662316,2.594436,1.4488095501026972e-05,167526400,1680.1,2.2386,10204.5,2.6,12.19,2026-04-19T06:37:45.878365
8190,2.624842,2.595899,1.4475898406874945e-05,167731200,1684.6,2.1171,10216.7,2.6,12.19,2026-04-19T06:37:58.035785
8200,2.420245,2.594174,1.4463693804902776e-05,167936000,1685.6,2.3307,10228.8,2.6,12.19,2026-04-19T06:38:10.185568
8210,2.568702,2.592781,1.445148172147198e-05,168140800,1683.2,2.3968,10241.0,2.6,12.19,2026-04-19T06:38:22.352989
8220,2.803644,2.595883,1.443926218296024e-05,168345600,1681.5,2.0399,10253.2,2.6,12.19,2026-04-19T06:38:34.532981
8230,2.507211,2.595987,1.4427035215761331e-05,168550400,1682.5,1.9904,10265.4,2.6,12.19,2026-04-19T06:38:46.705051
8240,2.509954,2.594655,1.4414800846285081e-05,168755200,1681.8,1.9322,10277.5,2.6,12.19,2026-04-19T06:38:58.882304
8250,2.583025,2.593927,1.44025591009573e-05,168960000,1682.1,1.9079,10289.7,2.6,12.19,2026-04-19T06:39:11.057632
8260,2.79456,2.595669,1.4390310006219738e-05,169164800,1682.6,2.5968,10301.9,2.6,12.19,2026-04-19T06:39:23.229342
8270,2.636966,2.597659,1.4378053588530017e-05,169369600,1681.4,2.3241,10314.1,2.6,12.19,2026-04-19T06:39:35.409748
8280,2.874996,2.602799,1.4365789874361568e-05,169574400,1680.6,2.1753,10326.3,2.6,12.19,2026-04-19T06:39:47.595999
8290,2.415899,2.602809,1.4353518890203596e-05,169779200,1683.8,2.0567,10338.4,2.6,12.19,2026-04-19T06:39:59.759343
8300,2.667648,2.604354,1.4341240662560996e-05,169984000,1681.8,2.1254,10350.6,2.6,12.19,2026-04-19T06:40:11.936323
8310,2.706824,2.60655,1.4328955217954316e-05,170188800,1681.3,2.9014,10362.8,2.6,12.19,2026-04-19T06:40:24.117418
8320,2.52195,2.607655,1.4316662582919693e-05,170393600,1681.1,1.8803,10375.0,2.6,12.19,2026-04-19T06:40:36.299752
8330,2.766538,2.611256,1.4304362784008793e-05,170598400,1680.1,2.2407,10387.1,2.6,12.19,2026-04-19T06:40:48.489642
8340,2.467231,2.611859,1.4292055847788752e-05,170803200,1684.3,2.5401,10399.3,2.6,12.19,2026-04-19T06:41:00.649182
8350,2.271686,2.609552,1.4279741800842127e-05,171008000,1681.3,2.0028,10411.5,2.6,12.19,2026-04-19T06:41:12.829922
8360,2.516056,2.607993,1.4267420669766832e-05,171212800,1684.6,2.7316,10423.6,2.6,12.19,2026-04-19T06:41:24.987200
8370,2.507827,2.605056,1.4255092481176088e-05,171417600,1685.6,2.7672,10435.8,2.6,12.19,2026-04-19T06:41:37.137360
8380,2.366234,2.602309,1.4242757261698352e-05,171622400,1683.0,2.1076,10448.0,2.6,12.19,2026-04-19T06:41:49.306154
8390,2.374,2.597017,1.4230415037977267e-05,171827200,1680.5,1.9052,10460.2,2.6,12.19,2026-04-19T06:42:01.494370
8400,2.660483,2.598426,1.4218065836671613e-05,172032000,1683.1,1.7943,10472.3,2.6,12.19,2026-04-19T06:42:13.661131
8410,2.625489,2.600397,1.4205709684455237e-05,172236800,1681.9,2.2519,10484.5,2.6,12.19,2026-04-19T06:42:25.837512
8420,2.513662,2.599168,1.4193346608017003e-05,172441600,1687.3,2.4326,10496.6,2.6,12.19,2026-04-19T06:42:37.975047
8430,2.50564,2.597147,1.418097663406072e-05,172646400,1682.5,2.195,10508.8,2.6,12.19,2026-04-19T06:42:50.147529
8440,2.27492,2.593055,1.4168599789305108e-05,172851200,1682.4,1.9686,10521.0,2.6,12.19,2026-04-19T06:43:02.320844
8450,2.634565,2.593392,1.4156216100483719e-05,173056000,1683.0,2.355,10533.1,2.6,12.19,2026-04-19T06:43:14.489383
8460,2.327873,2.590288,1.41438255943449e-05,173260800,1683.7,2.054,10545.3,2.6,12.19,2026-04-19T06:43:26.653093
8470,2.457318,2.587855,1.413142829765171e-05,173465600,1686.7,2.4103,10557.5,2.6,12.19,2026-04-19T06:43:38.794774
8480,2.654625,2.590747,1.4119024237181875e-05,173670400,1687.1,2.1033,10569.6,2.6,12.19,2026-04-19T06:43:50.934112
8490,2.382532,2.589026,1.4106613439727743e-05,173875200,1684.0,2.027,10581.8,2.6,12.19,2026-04-19T06:44:03.096037
8500,2.656026,2.589127,1.4094195932096205e-05,174080000,1685.6,2.3973,10593.9,2.6,12.19,2026-04-19T06:44:15.246147
8510,2.415802,2.584151,1.4081771741108648e-05,174284800,717.2,2.2338,10622.5,2.6,12.19,2026-04-19T06:44:43.802882
8520,2.475822,2.579487,1.4069340893600893e-05,174489600,1688.9,1.9716,10634.6,2.6,12.19,2026-04-19T06:44:55.928839
8530,3.11721,2.587228,1.4056903416423141e-05,174694400,1688.2,3.1219,10646.7,2.6,12.19,2026-04-19T06:45:08.060215
8540,2.586713,2.585888,1.4044459336439908e-05,174899200,1683.2,1.9584,10658.9,2.6,12.19,2026-04-19T06:45:20.227515
8550,2.705024,2.586314,1.4032008680529979e-05,175104000,1685.4,2.044,10671.0,2.6,12.19,2026-04-19T06:45:32.379352
8560,2.135295,2.581468,1.4019551475586343e-05,175308800,1682.2,1.9673,10683.2,2.6,12.19,2026-04-19T06:45:44.553585
8570,2.608679,2.585068,1.4007087748516124e-05,175513600,1684.5,2.5421,10695.4,2.6,12.19,2026-04-19T06:45:56.711685
8580,2.432054,2.58377,1.3994617526240545e-05,175718400,1691.6,2.1342,10707.5,2.6,12.19,2026-04-19T06:46:08.818199
8590,2.988437,2.58856,1.398214083569485e-05,175923200,1683.6,2.5938,10719.6,2.6,12.19,2026-04-19T06:46:20.982320
8600,2.405899,2.587016,1.3969657703828263e-05,176128000,1689.2,2.0206,10731.8,2.6,12.19,2026-04-19T06:46:33.106738
8610,2.629788,2.58717,1.3957168157603912e-05,176332800,1685.8,2.1811,10743.9,2.6,12.19,2026-04-19T06:46:45.255224
8620,2.572705,2.585391,1.3944672223998792e-05,176537600,1684.4,2.218,10756.1,2.6,12.19,2026-04-19T06:46:57.414165
8630,2.730699,2.586488,1.3932169930003679e-05,176742400,1687.2,2.56,10768.2,2.6,12.19,2026-04-19T06:47:09.552851
8640,2.493408,2.585909,1.3919661302623096e-05,176947200,1683.0,2.0699,10780.4,2.6,12.19,2026-04-19T06:47:21.721820
8650,2.679991,2.584319,1.3907146368875247e-05,177152000,1688.0,2.7847,10792.5,2.6,12.19,2026-04-19T06:47:33.854264
8660,2.348567,2.582422,1.3894625155791957e-05,177356800,1690.7,1.9334,10804.6,2.6,12.19,2026-04-19T06:47:45.967827
8670,2.638719,2.582371,1.3882097690418607e-05,177561600,1688.3,2.2841,10816.8,2.6,12.19,2026-04-19T06:47:58.098195
8680,2.557275,2.581201,1.3869563999814093e-05,177766400,1688.3,2.3735,10828.9,2.6,12.19,2026-04-19T06:48:10.228923
8690,2.780745,2.584298,1.385702411105075e-05,177971200,1689.6,2.1037,10841.0,2.6,12.19,2026-04-19T06:48:22.349688
8700,2.634939,2.584782,1.3844478051214305e-05,178176000,1690.1,2.5924,10853.1,2.6,12.19,2026-04-19T06:48:34.467441
8710,2.491841,2.583285,1.3831925847403811e-05,178380800,1686.8,1.9817,10865.3,2.6,12.19,2026-04-19T06:48:46.608708
8720,2.928413,2.586869,1.381936752673159e-05,178585600,1689.6,2.6137,10877.4,2.6,12.19,2026-04-19T06:48:58.730107
8730,2.766576,2.585937,1.380680311632319e-05,178790400,1689.9,3.0521,10889.5,2.6,12.19,2026-04-19T06:49:10.848434
8740,2.450043,2.584975,1.3794232643317292e-05,178995200,1684.5,2.4291,10901.7,2.6,12.19,2026-04-19T06:49:23.006895
8750,2.496642,2.582516,1.3781656134865687e-05,179200000,1688.2,1.9815,10913.8,2.6,12.19,2026-04-19T06:49:35.137571
8760,2.646472,2.584345,1.3769073618133196e-05,179404800,1688.5,2.1432,10925.9,2.6,12.19,2026-04-19T06:49:47.266835
8770,2.693044,2.585471,1.3756485120297622e-05,179609600,1684.5,2.0768,10938.1,2.6,12.19,2026-04-19T06:49:59.425029
8780,2.588771,2.585091,1.3743890668549678e-05,179814400,1691.5,2.0898,10950.2,2.6,12.19,2026-04-19T06:50:11.532324
8790,2.282036,2.583226,1.3731290290092951e-05,180019200,1687.6,2.3897,10962.3,2.6,12.19,2026-04-19T06:50:23.667845
