step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
13490,3.490608,3.63593,0.00036165710055784627,690739200,1672.2,0.8808,41025.6,3.93,12.8,2026-04-18T16:52:55.541958
13500,3.588166,3.635712,0.0003613450868138121,691251200,1672.5,0.5343,41056.2,3.93,12.8,2026-04-18T16:53:26.155136
13510,3.654717,3.634635,0.00036103303063307396,691763200,1019.5,0.5082,41106.4,3.93,12.8,2026-04-18T16:54:16.375432
13520,3.992399,3.639127,0.0003607209324381106,692275200,1679.4,0.5925,41136.9,3.93,12.8,2026-04-18T16:54:46.861746
13530,3.60691,3.6387,0.0003604087926514579,692787200,1676.8,0.5628,41167.4,3.93,12.8,2026-04-18T16:55:17.395222
13540,3.549922,3.639056,0.0003600966116957078,693299200,1674.4,0.5165,41198.0,3.93,12.8,2026-04-18T16:55:47.973024
13550,3.686621,3.639983,0.0003597843899935081,693811200,1672.3,0.4978,41228.6,3.93,12.8,2026-04-18T16:56:18.589676
13560,3.55782,3.643583,0.0003594721279675617,694323200,1676.1,0.5097,41259.2,3.93,12.8,2026-04-18T16:56:49.137441
13570,3.582113,3.642365,0.0003591598260406261,694835200,1672.1,0.5368,41289.8,3.93,12.8,2026-04-18T16:57:19.758578
13580,3.546337,3.642488,0.00035884748463551296,695347200,1670.3,0.4819,41320.4,3.93,12.8,2026-04-18T16:57:50.410771
13590,3.672117,3.64116,0.00035853510417508706,695859200,1670.5,0.524,41351.1,3.93,12.8,2026-04-18T16:58:21.061497
13600,3.692335,3.640575,0.0003582226850822664,696371200,1668.2,0.5416,41381.8,3.93,12.8,2026-04-18T16:58:51.752130
13610,3.719599,3.641726,0.00035791022778002116,696883200,1668.8,0.5096,41412.5,3.93,12.8,2026-04-18T16:59:22.432913
13620,3.698112,3.642879,0.00035759773269137315,697395200,1671.6,0.5014,41443.1,3.93,12.8,2026-04-18T16:59:53.062627
13630,3.601353,3.640763,0.0003572852002393954,697907200,1669.5,0.4971,41473.8,3.93,12.8,2026-04-18T17:00:23.730347
13640,3.600796,3.641174,0.0003569726308472118,698419200,1671.3,0.5067,41504.4,3.93,12.8,2026-04-18T17:00:54.365538
13650,3.478846,3.638339,0.00035666002493799564,698931200,1670.5,0.5598,41535.0,3.93,12.8,2026-04-18T17:01:25.014473
13660,3.636354,3.638858,0.00035634738293497027,699443200,1668.4,0.5064,41565.7,3.93,12.8,2026-04-18T17:01:55.703296
13670,3.962264,3.642036,0.0003560347052614076,699955200,1669.7,1.5463,41596.4,3.93,12.8,2026-04-18T17:02:26.366680
13680,3.649128,3.641907,0.0003557219923406278,700467200,1670.6,0.5193,41627.0,3.93,12.8,2026-04-18T17:02:57.014204
13690,3.627885,3.647406,0.0003554092445959989,700979200,1671.9,0.5218,41657.7,3.93,12.8,2026-04-18T17:03:27.637970
13700,3.660407,3.647388,0.0003550964624509359,701491200,1671.6,0.5011,41688.3,3.93,12.8,2026-04-18T17:03:58.267644
13710,3.558703,3.647378,0.00035478364632890056,702003200,1673.4,0.5298,41718.9,3.93,12.8,2026-04-18T17:04:28.864385
13720,3.634151,3.646084,0.00035447079665340065,702515200,1673.5,0.5169,41749.5,3.93,12.8,2026-04-18T17:04:59.459600
13730,3.486855,3.643769,0.0003541579138479891,703027200,1671.6,0.5447,41780.1,3.93,12.8,2026-04-18T17:05:30.088951
13740,3.652621,3.644289,0.00035384499833626405,703539200,1671.5,0.5538,41810.8,3.93,12.8,2026-04-18T17:06:00.720672
13750,3.526557,3.643965,0.0003535320505418677,704051200,1673.2,0.803,41841.4,3.93,12.8,2026-04-18T17:06:31.318848
13760,3.634155,3.643639,0.00035321907088848583,704563200,1676.3,0.5085,41871.9,3.93,12.8,2026-04-18T17:07:01.860814
13770,3.631909,3.643205,0.0003529060597998478,705075200,1673.5,0.528,41902.5,3.93,12.8,2026-04-18T17:07:32.456560
13780,3.703919,3.643646,0.0003525930176997252,705587200,1674.9,0.5941,41933.1,3.93,12.8,2026-04-18T17:08:03.024531
13790,3.653949,3.642656,0.0003522799450119314,706099200,1674.8,0.5157,41963.6,3.93,12.8,2026-04-18T17:08:33.594499
13800,3.718038,3.642965,0.0003519668421603217,706611200,1674.3,0.5339,41994.2,3.93,12.8,2026-04-18T17:09:04.174582
13810,3.70109,3.64156,0.0003516537095687918,707123200,1676.7,0.5493,42024.7,3.93,12.8,2026-04-18T17:09:34.710750
13820,3.632997,3.641537,0.0003513405476612781,707635200,1673.9,0.6187,42055.3,3.93,12.8,2026-04-18T17:10:05.298495
13830,3.365357,3.63878,0.00035102735686175614,708147200,1674.8,0.7417,42085.9,3.93,12.8,2026-04-18T17:10:35.869494
13840,3.60455,3.638537,0.000350714137594241,708659200,1674.1,0.5644,42116.5,3.93,12.8,2026-04-18T17:11:06.453891
13850,3.541557,3.63801,0.00035040089028278614,709171200,1623.2,0.509,42148.0,3.93,12.8,2026-04-18T17:11:37.997385
13860,3.759434,3.643356,0.0003500876153514831,709683200,1672.4,0.6198,42178.6,3.93,12.8,2026-04-18T17:12:08.612012
13870,3.667785,3.643853,0.0003497743132244605,710195200,1673.8,0.4902,42209.2,3.93,12.8,2026-04-18T17:12:39.200655
13880,3.600108,3.641785,0.0003494609843258842,710707200,1673.2,0.5032,42239.8,3.93,12.8,2026-04-18T17:13:09.799976
13890,3.725506,3.6429,0.00034914762907995616,711219200,1673.3,0.495,42270.4,3.93,12.8,2026-04-18T17:13:40.398696
13900,3.523528,3.640483,0.00034883424791091376,711731200,1675.6,0.4903,42301.0,3.93,12.8,2026-04-18T17:14:10.954134
13910,3.611515,3.640968,0.00034852084124302983,712243200,1676.1,0.4908,42331.5,3.93,12.8,2026-04-18T17:14:41.500580
13920,3.711559,3.644483,0.00034820740950061154,712755200,1673.4,0.5486,42362.1,3.93,12.8,2026-04-18T17:15:12.096277
13930,3.547067,3.643961,0.000347893953108,713267200,1673.8,0.8937,42392.7,3.93,12.8,2026-04-18T17:15:42.685222
13940,3.650625,3.645254,0.0003475804724895697,713779200,1674.3,0.5094,42423.3,3.93,12.8,2026-04-18T17:16:13.265631
13950,3.501043,3.642402,0.00034726696806972805,714291200,1672.2,0.5138,42453.9,3.93,12.8,2026-04-18T17:16:43.883292
13960,3.602275,3.642338,0.0003469534402729146,714803200,1673.1,0.6264,42484.5,3.93,12.8,2026-04-18T17:17:14.485197
13970,3.598253,3.640761,0.00034663988952360043,715315200,1673.3,0.5946,42515.1,3.93,12.8,2026-04-18T17:17:45.082859
13980,3.658322,3.640151,0.0003463263162462878,715827200,1671.3,0.6802,42545.8,3.93,12.8,2026-04-18T17:18:15.718277
13990,3.56617,3.63893,0.0003460127208655096,716339200,1670.5,0.6002,42576.4,3.93,12.8,2026-04-18T17:18:46.367393
14000,3.6013,3.639247,0.0003456991038058284,716851200,1671.4,0.5166,42607.0,3.93,12.8,2026-04-18T17:19:17.000738
14010,3.650823,3.638235,0.0003453854654918363,717363200,918.7,0.692,42662.8,3.93,12.8,2026-04-18T17:20:12.733977
14020,3.408474,3.634521,0.00034507180634815417,717875200,1676.0,0.6144,42693.3,3.93,12.8,2026-04-18T17:20:43.283033
14030,3.60025,3.635075,0.0003447581267994309,718387200,1669.5,0.5252,42724.0,3.93,12.8,2026-04-18T17:21:13.951160
14040,3.527001,3.633862,0.00034444442727034325,718899200,1667.5,0.5204,42754.7,3.93,12.8,2026-04-18T17:21:44.656678
14050,3.525712,3.632589,0.0003441307081855948,719411200,1670.9,0.5139,42785.3,3.93,12.8,2026-04-18T17:22:15.300046
14060,3.590281,3.631227,0.0003438169699699158,719923200,1668.8,0.4908,42816.0,3.93,12.8,2026-04-18T17:22:45.979937
14070,3.612763,3.630521,0.0003435032130480622,720435200,1671.2,0.5717,42846.6,3.93,12.8,2026-04-18T17:23:16.616072
14080,3.725363,3.630582,0.00034318943784481556,720947200,1669.1,0.7544,42877.3,3.93,12.8,2026-04-18T17:23:47.291148
14090,3.691209,3.629972,0.0003428756447849819,721459200,1671.5,0.522,42908.0,3.93,12.8,2026-04-18T17:24:17.922941
14100,3.492067,3.627368,0.0003425618342933916,721971200,1669.1,0.5363,42938.6,3.93,12.8,2026-04-18T17:24:48.597738
14110,3.455919,3.625222,0.00034224800679489843,722483200,1670.3,0.5932,42969.3,3.93,12.8,2026-04-18T17:25:19.251562
14120,3.645944,3.624105,0.0003419341627143796,722995200,1670.2,0.5264,42999.9,3.93,12.8,2026-04-18T17:25:49.906861
14130,3.54369,3.622342,0.0003416203024767343,723507200,1671.2,0.5483,43030.6,3.93,12.8,2026-04-18T17:26:20.544122
14140,3.537235,3.62123,0.00034130642650688383,724019200,1671.7,0.702,43061.2,3.93,12.8,2026-04-18T17:26:51.171991
14150,3.469219,3.619405,0.00034099253522977085,724531200,1671.8,0.5166,43091.8,3.93,12.8,2026-04-18T17:27:21.797402
14160,3.538431,3.618844,0.0003406786290703586,725043200,1671.2,0.5063,43122.5,3.93,12.8,2026-04-18T17:27:52.433995
14170,3.472373,3.617757,0.00034036470845363035,725555200,1667.7,0.5366,43153.2,3.93,12.8,2026-04-18T17:28:23.135674
14180,3.336756,3.615745,0.00034005077380458936,726067200,1668.4,0.7995,43183.9,3.93,12.8,2026-04-18T17:28:53.824399
14190,3.579523,3.615951,0.00033973682554825746,726579200,1672.9,0.5075,43214.5,3.93,12.8,2026-04-18T17:29:24.429227
14200,3.572564,3.614619,0.00033942286410967523,727091200,1674.0,0.4939,43245.0,3.93,12.8,2026-04-18T17:29:55.014897
14210,3.617207,3.613763,0.0003391088899139008,727603200,1669.5,0.5138,43275.7,3.93,12.8,2026-04-18T17:30:25.682367
14220,3.501395,3.61126,0.0003387949033860099,728115200,1669.3,0.5233,43306.4,3.93,12.8,2026-04-18T17:30:56.354101
14230,3.506191,3.609098,0.0003384809049510946,728627200,1670.4,0.5248,43337.0,3.93,12.8,2026-04-18T17:31:27.004495
14240,3.573776,3.608739,0.0003381668950342633,729139200,1670.4,0.6143,43367.7,3.93,12.8,2026-04-18T17:31:57.655950
14250,3.722489,3.613058,0.00033785287406064003,729651200,1672.5,0.8156,43398.3,3.93,12.8,2026-04-18T17:32:28.268600
14260,3.56444,3.611619,0.0003375388424553636,730163200,1674.2,0.7151,43428.9,3.93,12.8,2026-04-18T17:32:58.849552
14270,3.758684,3.61257,0.00033722480064358714,730675200,1673.2,0.5265,43459.5,3.93,12.8,2026-04-18T17:33:29.450082
14280,3.700626,3.612385,0.00033691074905047795,731187200,1674.7,0.5657,43490.1,3.93,12.8,2026-04-18T17:34:00.024144
14290,3.568372,3.611658,0.00033659668810121635,731699200,1670.2,0.4824,43520.7,3.93,12.8,2026-04-18T17:34:30.678913
14300,3.740276,3.611636,0.00033628261822099515,732211200,1670.4,0.6179,43551.4,3.93,12.8,2026-04-18T17:35:01.330030
14310,3.539691,3.610107,0.0003359685398350197,732723200,1670.4,0.5343,43582.0,3.93,12.8,2026-04-18T17:35:31.980547
14320,3.58606,3.60752,0.0003356544533685063,733235200,1673.1,0.5223,43612.6,3.93,12.8,2026-04-18T17:36:02.581495
14330,3.707167,3.606994,0.0003353403592466828,733747200,1672.6,0.6757,43643.2,3.93,12.8,2026-04-18T17:36:33.193339
14340,3.790064,3.610502,0.000335026257894787,734259200,1670.9,0.702,43673.9,3.93,12.8,2026-04-18T17:37:03.835573
14350,3.716998,3.611434,0.00033471214973806654,734771200,1671.5,0.5829,43704.5,3.93,12.8,2026-04-18T17:37:34.466015
14360,3.506485,3.609323,0.0003343980352017783,735283200,1672.5,0.4935,43735.1,3.93,12.8,2026-04-18T17:38:05.079710
14370,3.616604,3.609189,0.000334083914711188,735795200,1671.5,0.5046,43765.7,3.93,12.8,2026-04-18T17:38:35.711633
14380,3.716362,3.60998,0.00033376978869156923,736307200,1674.0,0.5832,43796.3,3.93,12.8,2026-04-18T17:39:06.297269
14390,3.584119,3.610425,0.0003334556575682029,736819200,1672.0,0.5406,43827.0,3.93,12.8,2026-04-18T17:39:36.919778
14400,3.69123,3.611356,0.0003331415217663772,737331200,1678.5,0.5532,43857.5,3.93,12.8,2026-04-18T17:40:07.422515
14410,3.553617,3.613526,0.0003328273817113863,737843200,1674.1,0.5689,43888.0,3.93,12.8,2026-04-18T17:40:38.005173
14420,3.507533,3.612155,0.0003325132378285305,738355200,1675.0,0.4893,43918.6,3.93,12.8,2026-04-18T17:41:08.573005
14430,3.580071,3.611031,0.0003321990905431149,738867200,1676.4,0.5501,43949.1,3.93,12.8,2026-04-18T17:41:39.115309
14440,3.587279,3.610911,0.00033188494028044954,739379200,1681.6,0.5354,43979.6,3.93,12.8,2026-04-18T17:42:09.562166
14450,3.527137,3.610374,0.0003315707874658483,739891200,1678.1,0.5928,44010.1,3.93,12.8,2026-04-18T17:42:40.072043
14460,3.606463,3.610246,0.0003312566325246285,740403200,1679.5,0.4889,44040.6,3.93,12.8,2026-04-18T17:43:10.558640
14470,4.227165,3.615903,0.00033094247588211033,740915200,1675.7,2.0301,44071.1,3.93,12.8,2026-04-18T17:43:41.112557
14480,3.699255,3.615981,0.00033062831796361656,741427200,1679.4,1.799,44101.6,3.93,12.8,2026-04-18T17:44:11.599033
14490,3.661408,3.617689,0.00033031415919447125,741939200,1677.8,0.8212,44132.1,3.93,12.8,2026-04-18T17:44:42.114525
14500,3.568581,3.617493,0.00032999999999999994,742451200,1676.1,0.5267,44162.7,3.93,12.8,2026-04-18T17:45:12.662368
14510,3.509704,3.616043,0.00032968584080552874,742963200,1022.8,0.5456,44212.8,3.93,12.8,2026-04-18T17:46:02.721704
14520,3.679738,3.612916,0.0003293716820363834,743475200,1684.1,0.5299,44243.2,3.93,12.8,2026-04-18T17:46:33.122983
14530,3.483163,3.611679,0.0003290575241178896,743987200,1678.3,0.5554,44273.7,3.93,12.8,2026-04-18T17:47:03.630847
14540,3.572798,3.611907,0.0003287433674753714,744499200,1676.3,0.54,44304.2,3.93,12.8,2026-04-18T17:47:34.173881
14550,3.731209,3.612353,0.00032842921253415156,745011200,1679.3,0.5888,44334.7,3.93,12.8,2026-04-18T17:48:04.662976
14560,3.608973,3.612865,0.00032811505971955035,745523200,1678.6,0.5449,44365.2,3.93,12.8,2026-04-18T17:48:35.165306
14570,3.567811,3.612722,0.00032780090945688496,746035200,1676.3,0.5202,44395.7,3.93,12.8,2026-04-18T17:49:05.709353
14580,3.592556,3.613184,0.0003274867621714694,746547200,1678.5,0.5958,44426.2,3.93,12.8,2026-04-18T17:49:36.212812
14590,3.600604,3.612469,0.00032717261828861364,747059200,1674.9,0.4923,44456.8,3.93,12.8,2026-04-18T17:50:06.781634
14600,3.597978,3.611525,0.0003268584782336228,747571200,1674.9,0.5183,44487.4,3.93,12.8,2026-04-18T17:50:37.351161
14610,3.506703,3.609396,0.000326544342431797,748083200,1675.9,0.5376,44517.9,3.93,12.8,2026-04-18T17:51:07.901805
14620,3.634998,3.608765,0.00032623021130843077,748595200,1671.1,0.5741,44548.6,3.93,12.8,2026-04-18T17:51:38.539674
14630,3.677763,3.609529,0.00032591608528881186,749107200,1675.4,0.5649,44579.1,3.93,12.8,2026-04-18T17:52:09.099716
14640,3.462207,3.608143,0.0003256019647982216,749619200,1671.7,0.5347,44609.8,3.93,12.8,2026-04-18T17:52:39.727664
14650,3.578814,3.609143,0.0003252878502619334,750131200,1672.2,0.5412,44640.4,3.93,12.8,2026-04-18T17:53:10.346699
14660,3.450701,3.607286,0.000324973742105213,750643200,1669.8,0.6887,44671.0,3.93,12.8,2026-04-18T17:53:41.008528
14670,3.658766,3.604251,0.0003246596407533172,751155200,1669.0,0.6314,44701.7,3.93,12.8,2026-04-18T17:54:11.685064
14680,3.528452,3.603045,0.00032434554663149357,751667200,1669.9,0.5771,44732.4,3.93,12.8,2026-04-18T17:54:42.346485
14690,3.745289,3.604219,0.00032403146016498025,752179200,1671.7,0.8288,44763.0,3.93,12.8,2026-04-18T17:55:12.974576
14700,3.534675,3.602961,0.00032371738177900474,752691200,1669.0,0.5301,44793.7,3.93,12.8,2026-04-18T17:55:43.650414
14710,3.570067,3.603075,0.0003234033118987836,753203200,1668.7,0.5531,44824.4,3.93,12.8,2026-04-18T17:56:14.332809
14720,3.67899,3.603523,0.000323089250949522,753715200,1668.0,0.5351,44855.1,3.93,12.8,2026-04-18T17:56:45.027712
14730,3.746875,3.606124,0.00032277519935641275,754227200,1668.4,0.5204,44885.7,3.93,12.8,2026-04-18T17:57:15.715011
14740,3.492982,3.604527,0.0003224611575446364,754739200,1668.8,1.539,44916.4,3.93,12.8,2026-04-18T17:57:46.395855
14750,3.662072,3.605882,0.00032214712593935986,755251200,1668.1,0.5178,44947.1,3.93,12.8,2026-04-18T17:58:17.090161
14760,3.619636,3.605737,0.00032183310496573656,755763200,1667.1,0.6057,44977.8,3.93,12.8,2026-04-18T17:58:47.801581
14770,3.640915,3.605827,0.0003215190950489053,756275200,1669.0,0.5305,45008.5,3.93,12.8,2026-04-18T17:59:18.477587
14780,3.564058,3.604429,0.00032120509661399005,756787200,1669.2,0.5257,45039.2,3.93,12.8,2026-04-18T17:59:49.151343
14790,3.591349,3.603803,0.0003208911100860991,757299200,1671.1,0.5183,45069.8,3.93,12.8,2026-04-18T18:00:19.788658
14800,3.608187,3.602704,0.00032057713589032477,757811200,1671.9,0.689,45100.4,3.93,12.8,2026-04-18T18:00:50.412634
14810,3.685911,3.602552,0.00032026317445174243,758323200,1667.6,0.5005,45131.1,3.93,12.8,2026-04-18T18:01:21.115810
14820,3.553873,3.601761,0.00031994922619541053,758835200,1669.6,0.5584,45161.8,3.93,12.8,2026-04-18T18:01:51.782542
14830,3.570492,3.603812,0.0003196352915463696,759347200,1671.4,0.5328,45192.4,3.93,12.8,2026-04-18T18:02:22.414854
14840,3.725202,3.605019,0.00031932137092964135,759859200,1667.3,0.5775,45223.2,3.93,12.8,2026-04-18T18:02:53.123972
14850,3.644365,3.606047,0.0003190074647702291,760371200,1667.4,0.5408,45253.9,3.93,12.8,2026-04-18T18:03:23.830532
14860,3.465524,3.603108,0.0003186935734931161,760883200,1666.3,0.9114,45284.6,3.93,12.8,2026-04-18T18:03:54.556698
14870,3.462715,3.601057,0.00031837969752326564,761395200,1669.3,0.532,45315.3,3.93,12.8,2026-04-18T18:04:25.228655
14880,3.564905,3.600705,0.00031806583728562026,761907200,1666.4,0.5107,45346.0,3.93,12.8,2026-04-18T18:04:55.953655
14890,3.580102,3.599251,0.00031775199320510146,762419200,1666.4,0.5723,45376.7,3.93,12.8,2026-04-18T18:05:26.678700
14900,3.517646,3.599192,0.00031743816570660834,762931200,1667.8,0.5335,45407.4,3.93,12.8,2026-04-18T18:05:57.377416
14910,3.596331,3.599041,0.00031712435521501805,763443200,1668.1,0.5108,45438.1,3.93,12.8,2026-04-18T18:06:28.070441
14920,3.579466,3.59772,0.0003168105621551844,763955200,1670.7,0.5892,45468.7,3.93,12.8,2026-04-18T18:06:58.717011
14930,3.543796,3.597687,0.00031649678695193774,764467200,1669.6,0.5441,45499.4,3.93,12.8,2026-04-18T18:07:29.383405
14940,3.636833,3.597549,0.0003161830300300842,764979200,1667.2,0.6688,45530.1,3.93,12.8,2026-04-18T18:08:00.093060
14950,3.604093,3.598579,0.0003158692918144051,765491200,1667.2,0.5678,45560.8,3.93,12.8,2026-04-18T18:08:30.803987
14960,3.557816,3.598135,0.00031555557272965664,766003200,1662.1,0.5259,45591.6,3.93,12.8,2026-04-18T18:09:01.608349
14970,3.565454,3.597807,0.000315241873200569,766515200,1665.8,0.6168,45622.4,3.93,12.8,2026-04-18T18:09:32.343739
14980,3.470335,3.595927,0.0003149281936518457,767027200,1666.0,0.5798,45653.1,3.93,12.8,2026-04-18T18:10:03.075251
14990,3.632064,3.596586,0.0003146145345081636,767539200,1670.5,0.5303,45683.8,3.93,12.8,2026-04-18T18:10:33.725447
15000,3.677634,3.597349,0.0003143008961941715,768051200,1669.5,0.5257,45714.4,3.93,12.8,2026-04-18T18:11:04.393491
15010,3.599892,3.59684,0.00031398727913449037,768563200,918.4,0.583,45770.2,3.93,12.8,2026-04-18T18:12:00.143861
15020,3.593553,3.598691,0.00031367368375371206,769075200,1674.1,0.5464,45800.8,3.93,12.8,2026-04-18T18:12:30.726975
15030,3.623694,3.598925,0.00031336011047639956,769587200,1666.7,0.5774,45831.5,3.93,12.8,2026-04-18T18:13:01.446585
15040,3.547761,3.599133,0.00031304655972708536,770099200,1667.9,0.5735,45862.2,3.93,12.8,2026-04-18T18:13:32.143677
15050,3.565663,3.599532,0.00031273303193027184,770611200,1665.3,0.5191,45892.9,3.93,12.8,2026-04-18T18:14:02.889243
15060,3.595399,3.599584,0.00031241952751043017,771123200,1666.0,0.5845,45923.7,3.93,12.8,2026-04-18T18:14:33.620960
15070,3.55008,3.598957,0.000312106046892,771635200,1661.4,0.701,45954.5,3.93,12.8,2026-04-18T18:15:04.437799
15080,3.61667,3.59787,0.0003117925904993884,772147200,1665.1,0.5596,45985.2,3.93,12.8,2026-04-18T18:15:35.187101
15090,3.52324,3.59619,0.00031147915875697,772659200,1665.3,0.7267,46016.0,3.93,12.8,2026-04-18T18:16:05.932079
15100,3.551043,3.59678,0.0003111657520890861,773171200,1666.2,0.5759,46046.7,3.93,12.8,2026-04-18T18:16:36.660055
15110,3.665546,3.598876,0.0003108523709200438,773683200,1664.7,0.496,46077.4,3.93,12.8,2026-04-18T18:17:07.416288
15120,3.491004,3.597327,0.0003105390156741157,774195200,1663.8,0.5235,46108.2,3.93,12.8,2026-04-18T18:17:38.190072
15130,3.554271,3.597432,0.00031022568677553945,774707200,1666.2,0.6888,46139.0,3.93,12.8,2026-04-18T18:18:08.919460
15140,3.503861,3.597099,0.0003099123846485169,775219200,1662.0,0.5509,46169.8,3.93,12.8,2026-04-18T18:18:39.727639
15150,3.605771,3.598464,0.00030959910971721386,775731200,1664.4,0.5365,46200.5,3.93,12.8,2026-04-18T18:19:10.487964
15160,3.603107,3.599111,0.0003092858624057589,776243200,1665.4,0.5084,46231.3,3.93,12.8,2026-04-18T18:19:41.231407
15170,3.605246,3.60044,0.00030897264313824375,776755200,1664.7,0.5264,46262.0,3.93,12.8,2026-04-18T18:20:11.988193
15180,3.369439,3.600767,0.00030865945233872185,777267200,1661.1,0.6959,46292.8,3.93,12.8,2026-04-18T18:20:42.811156
15190,3.562403,3.600595,0.0003083462904312081,777779200,1662.7,0.5253,46323.6,3.93,12.8,2026-04-18T18:21:13.604447
15200,3.626725,3.601137,0.0003080331578396782,778291200,1661.8,0.5552,46354.4,3.93,12.8,2026-04-18T18:21:44.414968
15210,3.46249,3.59959,0.00030772005498806856,778803200,1661.4,0.5012,46385.3,3.93,12.8,2026-04-18T18:22:15.232759
15220,3.607027,3.600646,0.0003074069823002748,779315200,1661.8,0.5575,46416.1,3.93,12.8,2026-04-18T18:22:46.043206
15230,3.504544,3.60063,0.00030709394020015204,779827200,1661.8,0.6443,46446.9,3.93,12.8,2026-04-18T18:23:16.853441
15240,3.546305,3.600355,0.000306780929111514,780339200,1661.5,0.5531,46477.7,3.93,12.8,2026-04-18T18:23:47.668731
15250,3.559483,3.598725,0.0003064679494581322,780851200,1662.1,0.5343,46508.5,3.93,12.8,2026-04-18T18:24:18.472495
